date,site,plot,grid,sample_name,evacuation_datetime,collection_datetime,tz,doc_mg_l,tdn_mg_l,doc_flag,tdn_flag
2023-06-03,TMP,Freshwater,H3,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-03,TMP,Freshwater,H6,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-03,TMP,Estuarine-water,C3,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-03,TMP,Estuarine-water,C6,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-03,TMP,Estuarine-water,D5,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-03,TMP,Estuarine-water,E3,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-03,TMP,Estuarine-water,F4,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-03,TMP,Estuarine-water,F6,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-03,TMP,Estuarine-water,H3,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-03,TMP,Estuarine-water,H6,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-03,TMP,Estuarine-water,I5,Lysimeter Empty,2023-05-31T18:05:00Z,2023-06-03T19:06:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Freshwater,D5,TMP_FW_D5_20230605,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,5.19,0.2,NA,blank is ≥ 25% of sample value
2023-06-05,TMP,Control,B4,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Control,C3,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Control,C6,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Control,D5,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Control,E3,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Control,F4,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Control,F6,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Control,H3,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Control,H6,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Control,I5,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Freshwater,B4,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Freshwater,C3,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Freshwater,C6,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Freshwater,E3,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Freshwater,F4,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Freshwater,F6,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Freshwater,H3,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Freshwater,H6,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Freshwater,I5,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Estuarine-water,B4,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Estuarine-water,C3,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Estuarine-water,C6,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Estuarine-water,D5,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Estuarine-water,E3,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Estuarine-water,F4,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Estuarine-water,F6,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Estuarine-water,H3,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Estuarine-water,H6,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-05,TMP,Estuarine-water,I5,Lysimeter Empty,2023-06-03T15:59:00Z,2023-06-05T15:59:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Freshwater,B4,TMP_FW_B4_20230606,2023-06-05T19:42:00Z,2023-06-06T20:30:00Z,EDT,5.93,0.67,NA,NA
2023-06-06,TMP,Freshwater,H3,TMP_FW_H3_20230606,2023-06-05T15:59:00Z,2023-06-06T22:00:00Z,EDT,4.16,0.19,NA,blank is ≥ 25% of sample value
2023-06-06,TMP,Freshwater,I5,TMP_FW_I5_20230606,2023-06-05T15:59:00Z,2023-06-06T21:45:00Z,EDT,4.44,0.24,NA,blank is ≥ 25% of sample value
2023-06-06,TMP,Freshwater,D5,TMP_FW_D5_20230606,2023-06-05T19:47:00Z,2023-06-06T20:50:00Z,EDT,5.95,0.25,NA,blank is ≥ 25% of sample value
2023-06-06,TMP,Estuarine-water,D5,TMP_SW_D5_20230606,2023-06-05T15:59:00Z,2023-06-06T21:48:00Z,EDT,4.14,0.29,NA,NA
2023-06-06,TMP,Estuarine-water,E3,TMP_SW_E3_20230606,2023-06-05T15:59:00Z,2023-06-06T20:58:00Z,EDT,3.77,0.28,NA,blank is ≥ 25% of sample value
2023-06-06,TMP,Estuarine-water,C3,TMP_SW_C3_20230606,2023-06-05T15:59:00Z,2023-06-06T20:19:00Z,EDT,8.3,0.4,NA,NA
2023-06-06,TMP,Freshwater,C3,TMP_FW_C3_20230606,2023-06-05T15:59:00Z,2023-06-06T20:40:00Z,EDT,4.035,0.22499999999999998,average value of multiple aliquots,average value of multiple aliquots
2023-06-06,TMP,Freshwater,F4,TMP_FW_F4_20230606,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,6.575,0.29000000000000004,average value of multiple aliquots,average value of multiple aliquots
2023-06-06,TMP,Control,B4,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Control,C3,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Control,C6,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Control,D5,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Control,E3,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Control,F4,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Control,F6,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Control,H3,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Control,H6,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Control,I5,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Freshwater,C6,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Freshwater,E3,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Freshwater,F6,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Freshwater,H6,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Estuarine-water,B4,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Estuarine-water,C6,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Estuarine-water,F4,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Estuarine-water,F6,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Estuarine-water,H3,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Estuarine-water,H6,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-06,TMP,Estuarine-water,I5,Lysimeter Empty,2023-06-05T19:21:00Z,2023-06-06T21:16:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Freshwater,C3,TMP_FW_C3_20230607_0800,2023-06-06T20:40:00Z,2023-06-07T13:02:00Z,EDT,6.18,0.31,NA,NA
2023-06-07,TMP,Freshwater,I5,TMP_FW_I5_20230607_0800,2023-06-06T21:45:00Z,2023-06-07T12:01:00Z,EDT,7.46,0.46,NA,NA
2023-06-07,TMP,Freshwater,H3,TMP_FW_H3_20230607_0800,2023-06-06T22:00:00Z,2023-06-07T12:27:00Z,EDT,4.69,0.23,NA,blank is ≥ 25% of sample value
2023-06-07,TMP,Freshwater,H6,TMP_FW_H6_20230607_0800,2023-06-06T21:36:00Z,2023-06-07T12:15:00Z,EDT,8.28,0.41,NA,NA
2023-06-07,TMP,Freshwater,D5,TMP_FW_D5_20230607_0800,2023-06-06T20:50:00Z,2023-06-07T13:21:00Z,EDT,7.08,0.24,NA,blank is ≥ 25% of sample value
2023-06-07,TMP,Freshwater,D5,TMP_FW_D5_20230607_1600,2023-06-07T13:21:00Z,2023-06-07T22:05:00Z,EDT,5.98,0.24,NA,blank is ≥ 25% of sample value
2023-06-07,TMP,Freshwater,H6,TMP_FW_H6_20230607_1600,2023-06-07T12:15:00Z,2023-06-07T20:43:00Z,EDT,8.16,0.54,NA,NA
2023-06-07,TMP,Freshwater,H3,TMP_FW_H3_20230607_1600,2023-06-07T12:27:00Z,2023-06-07T20:54:00Z,EDT,4.17,0.21,NA,blank is ≥ 25% of sample value
2023-06-07,TMP,Freshwater,I5,TMP_FW_I5_20230607_1600,2023-06-07T12:01:00Z,2023-06-07T21:04:00Z,EDT,4.08,0.18,NA,blank is ≥ 25% of sample value
2023-06-07,TMP,Freshwater,F4,TMP_FW_F4_20230607_1600,2023-06-07T12:40:00Z,2023-06-07T21:54:00Z,EDT,4.65,0.2,NA,blank is ≥ 25% of sample value
2023-06-07,TMP,Freshwater,C3,TMP_FW_C3_20230607_1600,2023-06-07T13:02:00Z,2023-06-07T21:34:00Z,EDT,4.51,0.19,NA,blank is ≥ 25% of sample value
2023-06-07,TMP,Freshwater,B4,TMP_FW_B4_20230607_1600,2023-06-07T13:34:00Z,2023-06-07T21:23:00Z,EDT,4.75,0.26,NA,blank is ≥ 25% of sample value
2023-06-07,TMP,Estuarine-water,C3,TMP_SW_C3_20230607_0800,2023-06-06T20:19:00Z,2023-06-07T12:51:00Z,EDT,6.15,0.37,NA,NA
2023-06-07,TMP,Estuarine-water,B4,TMP_SW_B4_20230607_0800,2023-06-06T20:31:00Z,2023-06-07T13:02:00Z,EDT,4.18,0.29,NA,NA
2023-06-07,TMP,Estuarine-water,D5,TMP_SW_D5_20230607_0800,2023-06-06T21:48:00Z,2023-06-07T13:25:00Z,EDT,3.87,0.28,NA,blank is ≥ 25% of sample value
2023-06-07,TMP,Estuarine-water,E3,TMP_SW_E3_20230607_0800,2023-06-06T20:58:00Z,2023-06-07T12:32:00Z,EDT,3.82,0.29,NA,NA
2023-06-07,TMP,Estuarine-water,I5,TMP_SW_I5_20230607_1600,2023-06-07T11:58:00Z,2023-06-07T20:45:00Z,EDT,11.37,0.72,NA,NA
2023-06-07,TMP,Estuarine-water,E3,TMP_SW_E3_20230607_1600,2023-06-07T12:23:00Z,2023-06-07T21:03:00Z,EDT,3.79,0.25,NA,blank is ≥ 25% of sample value
2023-06-07,TMP,Estuarine-water,B4,TMP_SW_B4_20230607_1600,2023-06-07T13:02:00Z,2023-06-07T21:23:00Z,EDT,4.27,0.36,NA,NA
2023-06-07,TMP,Estuarine-water,C3,TMP_SW_C3_20230607_1600,2023-06-07T12:15:00Z,2023-06-07T21:33:00Z,EDT,5.71,0.34,NA,NA
2023-06-07,TMP,Estuarine-water,D5,TMP_SW_D5_20230607_1600,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,4.04,0.32,NA,NA
2023-06-07,TMP,Control,B4,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Control,C3,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Control,C6,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Control,D5,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Control,E3,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Control,F4,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Control,F6,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Control,H3,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Control,H6,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Control,I5,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Freshwater,C6,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Freshwater,E3,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Freshwater,F6,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Estuarine-water,C6,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Estuarine-water,F4,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Estuarine-water,F6,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Estuarine-water,H3,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-07,TMP,Estuarine-water,H6,Lysimeter Empty,2023-06-07T13:25:00Z,2023-06-07T21:11:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Freshwater,C3,TMP_FW_C3_20230608,2023-06-07T21:34:00Z,2023-06-08T20:13:00Z,EDT,4.95,0.27,NA,blank is ≥ 25% of sample value
2023-06-08,TMP,Freshwater,I5,TMP_FW_I5_20230608,2023-06-07T21:04:00Z,2023-06-08T19:28:00Z,EDT,6.64,0.49,NA,NA
2023-06-08,TMP,Freshwater,D5,TMP_FW_D5_20230608,2023-06-07T22:05:00Z,2023-06-08T19:55:00Z,EDT,5.88,0.27,NA,blank is ≥ 25% of sample value
2023-06-08,TMP,Freshwater,F4,TMP_FW_F4_20230608,2023-06-07T21:54:00Z,2023-06-08T20:32:00Z,EDT,5.57,0.28,NA,blank is ≥ 25% of sample value
2023-06-08,TMP,Freshwater,H6,TMP_FW_H6_20230608,2023-06-07T20:43:00Z,2023-06-08T19:43:00Z,EDT,8.49,0.4,NA,NA
2023-06-08,TMP,Estuarine-water,D5,TMP_SW_D5_20230608,2023-06-07T21:11:00Z,2023-06-08T18:35:00Z,EDT,4.2,0.34,NA,blank is ≥ 25% of sample value
2023-06-08,TMP,Estuarine-water,H6,TMP_SW_H6_20230608,2023-06-07T20:34:00Z,2023-06-08T17:49:00Z,EDT,4.39,0.39,NA,NA
2023-06-08,TMP,Estuarine-water,B4,TMP_SW_B4_20230608,2023-06-07T21:23:00Z,2023-06-08T18:15:00Z,EDT,5.01,0.37,NA,NA
2023-06-08,TMP,Estuarine-water,C3,TMP_SW_C3_20230608,2023-06-07T21:33:00Z,2023-06-08T18:05:00Z,EDT,6.32,0.43,NA,NA
2023-06-08,TMP,Estuarine-water,E3,TMP_SW_E3_20230608,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,4.38,0.38,NA,NA
2023-06-08,TMP,Control,B4,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Control,C3,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Control,C6,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Control,D5,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Control,E3,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Control,F4,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Control,F6,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Control,H3,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Control,H6,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Control,I5,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Freshwater,B4,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Freshwater,C6,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Freshwater,E3,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
2023-06-08,TMP,Freshwater,F6,Lysimeter Empty,2023-06-07T21:03:00Z,2023-06-08T17:30:00Z,EDT,NA,NA,NA,NA
