Event,plot,grid,sample_name,doc_mg_l,tdn_mg_l,evacuation_date,collection_datetime,tz
TMP,Control,I5,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-08-05,2022-08-08T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-08-05,2022-08-08T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-06-22,2022-06-23T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,F6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,F6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,F6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Estuarine-water,F6,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,F6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,F6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,F6,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Estuarine-water,F6,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,H3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,H3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,H3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Estuarine-water,H3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,H3,Lysimeter Empty,NA,NA,2022-06-22,2022-06-23T15:59:00Z,EDT
TMP,Estuarine-water,H3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Estuarine-water,H3,Lysimeter Empty,NA,NA,2022-08-05,2022-08-08T15:59:00Z,EDT
TMP,Estuarine-water,H3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,H3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,H6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,H6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,H6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Estuarine-water,H6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,H6,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,H6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Estuarine-water,H6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,H6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,H6,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,H6,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Estuarine-water,I5,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
